,price_clp,price_uf,price_usd,comuna,ubicacion,dorms,baths,built_area,total_area,parking
2476,78298000,2200,97507,PuenteAlto,CaletaPisaguaVieja,3,2.0,60.0,80.0,2
2477,135000000,3793,168120,LaFlorida,Excelenteoportunidad,4,2.0,134.0,100.0,0
2478,490786100,13790,611191,Vitacura,ManuelaCañas2299,4,4.0,161.0,193.0,0
2479,459111000,12900,571745,Talagante,Talagante,4,4.0,300.0,5000.0,0
2480,957371000,26900,1192243,LasCondes,Apoquindo,5,4.0,400.0,670.0,0
2481,115000000,3231,143213,Melipilla,JoseMassoud,3,2.0,65.0,150.0,3
2482,105000000,2950,130760,PuenteAlto,NemesioVicuña,3,2.0,98.0,98.0,2
2483,1060582000,29800,1320775,LoBarnechea,ContralmiranteFernadezVial/CaminoLaAguada,6,5.0,440.0,1000.0,2
2484,2206580000,62000,2747920,Vitacura,!!serecibenofertas¡¡/locurro,5,6.0,650.0,4000.0,0
2485,978725000,27500,1218836,Colina,GeneralSanMartinconAlpatacal,6,5.0,387.0,3500.0,14
2486,1299035000,36500,1617727,LasCondes,LosFrailes/MallSport/UniversidadAndrésBello,5,5.0,517.0,1419.0,7
2487,79000000,2220,98381,SanBernardo,Gralurrutianu-59224/parqueelmorado,3,2.0,70.0,70.0,0
2488,190000000,5339,236613,LaCisterna,Goycochea/TrinidadRamírez,5,2.0,200.0,210.0,0
2489,288243410,8099,358958,Maipú,CanalPuyuhuapiPoniente,5,3.0,140.0,252.0,2
2490,363018000,10200,452077,Huechuraba,Pedrofontova,5,4.0,160.0,318.0,1
2491,658415000,18500,819944,LasCondes,Estadioisraelita,3,2.0,162.0,600.0,0
2492,907545000,25500,1130193,LasCondes,PresidenteErrazuriz-GertrudisEcheñique,7,4.0,260.0,280.0,2
2493,443095500,12450,551800,Colina,Chamisero,4,4.0,173.0,386.0,0
2494,153037000,4300,190582,Maipú,NuevaSanMartín,3,2.0,80.0,130.0,2
2495,60000000,1686,74720,SanBernardo,PadreHurtadoconSanJose,4,1.0,57.0,63.0,0
2496,170000000,4777,211706,Quilicura,AvenidaLasTorres,3,3.0,150.0,110.0,2
2497,1388010000,39000,1728531,LasCondes,CaminoLasFlores/PiedraRoja,6,4.0,420.0,1500.0,0
2498,85000000,2388,105853,Renca,YC5927011dediciembre/YC59270IncadeOro,3,1.0,92.0,123.0,0
2499,170000000,4777,211706,Santiago,almirantebarroso519,5,4.0,184.0,72.0,1
2500,185068000,5200,230471,Providencia,UbicadoentrelaAv.EliodoroYáñezyDarioUrzua,2,2.0,4.0,57.0,1
2501,470000000,13206,585305,Tiltil,LasBateas,4,4.0,290.0,75000.0,0
2502,143071800,4020,178172,LaFlorida,LaFlorida,2,2.0,120.0,130.0,1
2503,85000000,2388,105853,SanBernardo,avenidacolonsur,3,1.0,80.0,120.0,2
2504,113000000,3175,140722,Pudahuel,Lasenciclicasag/ricardovial,5,3.0,170.0,170.0,0
2505,242154360,6804,301562,Peñalolén,Casaenventacercadetodo,3,2.0,103.0,190.0,2
2506,175000000,4917,217933,Quilicura,AvdaO´higgins,4,3.0,98.0,117.0,1
2507,300000000,8429,373599,Santiago,Huérfanos,6,4.0,280.0,144.0,0
2508,160000000,4496,199253,ElBosque,GranAvenida,3,1.0,54.0,418.0,0
2509,240000000,6743,298879,Macul,AvenidaPadreLuisQuerbes2.825,6,3.0,135.0,150.0,2
2510,75000000,2107,93400,Maipú,Casade1PisoenCamposdeBatalla,3,1.0,64.0,250.0,0
2511,477100000,13405,594147,LaFlorida,YC56863CaminoLasCumbres/CaminodelMonte,6,5.0,186.0,467.0,3
2512,90000000,2529,112080,PuenteAlto,Casade2pisoscon3d+1b,3,1.0,65.0,110.0,0
2513,491142000,13800,611634,Vitacura,ColegioManquehue,5,3.0,140.0,200.0,2
2514,266569100,7490,331967,PuenteAlto,Lasvizcachas,4,3.0,160.0,253.0,0
2515,50000000,1405,62267,Lampa,CalleUruguayYC60602/Ecuador,5,1.0,100.0,72.0,0
2516,300735500,8450,374515,Peñalolén,Avelvalle&consistorial/ricaterraza&jardin,4,4.0,139.0,295.0,1
2517,836365000,23500,1041550,LasCondes,Exclusivocondominio/sanramón,6,3.0,262.0,565.0,0
2518,163714000,4600,203878,Maipú,Inésriesco,4,1.0,65.0,199.0,2
2519,1316830000,37000,1639888,Santiago,valparaiso,5,5.0,370.0,370.0,6
2520,1024600510,28789,1275966,LoBarnechea,CaminoReal/CaminodeLaCañada,4,4.0,363.0,1216.0,0
2521,260000000,7305,323786,Maipú,JuanSebastian/Pajarito,4,2.0,160.0,260.0,2
2522,183288500,5150,228255,Maipú,Cordilleradelacosta1685,5,3.0,120.0,130.0,1
2523,462670000,13000,576177,LasCondes,elyelcho,2,2.0,110.0,400.0,2
2524,145919000,4100,181717,PuenteAlto,CalleCorregidorPoniente/CalleIndependencia,3,2.0,120.0,250.0,0
2525,815011000,22900,1014958,Vitacura,alladodelClubdePoloyfrenteaCasaPiedra,4,2.0,144.0,530.0,7
2526,553000000,15538,688667,LasCondes,LasCondes,6,4.0,192.0,348.0,4
2527,1169131500,32850,1455955,LoBarnechea,ManquehueOriente/CerroPandeAzúcar,7,7.0,535.0,835.0,0
2528,1209704100,33990,1506481,Providencia,Bilbao,7,6.0,260.0,580.0,0
2529,82000000,2304,102117,PuenteAlto,ElLabrador/NemesioVicuña,2,1.0,38.0,124.0,1
2530,249130000,7000,310249,PuenteAlto,Caminodelacueducto,4,3.0,112.0,200.0,2
2531,110329000,3100,137396,Santiago,Vendocasa,5,2.0,160.0,160.0,1
2532,88000000,2473,109589,Recoleta,Avpurisimaam/avdominica,2,1.0,45.0,71.0,0
2533,245000000,6884,305106,SanJoaquín,SanJoaquín,6,3.0,140.0,436.0,2
2534,605030000,17000,753462,Buin,CaminoPadreHurtadoconAv.VirginiaSubercaseaux,6,4.0,330.0,5000.0,0
2535,569440000,16000,709141,Colina,CondominioSanLuis,5,5.0,285.0,5000.0,0
2536,55000000,1545,68493,SanBernardo,Cincopinos,2,1.0,55.0,110.0,0
2537,85000000,2388,105853,Renca,Tococalma/clotarioblest,4,1.0,40.0,127.0,0
2538,380000000,10677,473225,Ñuñoa,VillaPresidenteFrei,7,3.0,170.0,303.0,0
2539,556676291,15641,693246,Ñuñoa,Nancy600-900,4,4.0,547.0,234.0,1
2540,130000000,3653,161893,ElBosque,FedericoGana,2,1.0,68.0,310.0,3
2541,75000000,2107,93400,CerroNavia,Lasfragatasag/mardechile,4,2.0,76.0,110.0,0
2542,80931660,2274,100787,Colina,Fontt/loseco,3,1.0,75.0,140.0,0
2543,259807000,7300,323545,LaCisterna,madamebolland,2,1.0,76.0,530.0,0
2544,106000000,2978,132005,SanBernardo,Villamaestranza,3,1.0,60.0,120.0,2
2545,55000000,1545,68493,Peñaflor,21deMayo,3,2.0,55.0,80.0,3
2546,260000000,7305,323786,Santiago,Metrouniversidadcatolica/marin,8,3.0,175.0,105.0,0
2547,126344500,3550,157341,Recoleta,Miraflores,7,4.0,133.0,190.0,2
2548,150000000,4215,186800,Maipú,LosTulipanes//MardeChile,4,3.0,121.0,80.0,1
2549,366577000,10300,456509,SanMiguel,QuintaAvenida/GranCasa,5,2.0,189.0,400.0,0
2550,195000000,5479,242839,Peñalolén,ValleHermosoPC60197/AvJoseArrieta,4,2.0,150.0,100.0,1
2551,639908200,17980,796897,LasCondes,Remodelada//AguaQuieta,4,3.0,193.0,315.0,0
2552,601471000,16900,749030,LasCondes,LasCondes/CharlesHamilton,4,3.0,140.0,300.0,2
2553,444519100,12490,553573,Colina,Av.ChamiseroconAv.Sta.María,4,4.0,149.0,397.0,3
2554,201439400,5660,250859,LaFlorida,Palena/WalkerMartinez,4,2.0,111.0,111.0,1
2555,160000000,4496,199253,SanBernardo,baquedano,2,1.0,62.0,82.0,0
2556,505378000,14200,629362,Ñuñoa,AlcaldeEduardoCastilloVelasco2943,5,4.0,250.0,504.0,6
2557,55000000,1545,68493,LaGranja,Casa2PisosenBahíaCatalina,2,1.0,42.0,84.0,0
2558,183288500,5150,228255,Maipú,AvJoséLuisInfanteconLagodeLugano,3,3.0,90.0,180.0,1
2559,130000000,3653,161893,Huechuraba,Villalibertadores,5,2.0,75.0,144.0,1
2560,250000000,7024,311333,Cerrillos,PabloSuarez,4,2.0,165.0,377.0,3
2561,426724100,11990,531412,Ñuñoa,ñuñoa,4,2.0,170.0,300.0,3
2562,475000000,13346,591532,LasCondes,¡seaceptanofertas!/félixdeamesti,4,3.0,213.0,185.0,2
2563,370136000,10400,460941,Santiago,Av.Brasil/alameda.Metroloshéroesyrepública,10,4.0,314.0,314.0,0
2564,250000000,7024,311333,LaCisterna,LaCisterna,2,1.0,167.0,396.0,4
2565,1164504800,32720,1450193,LaReina,ÁlvaroCasanova,4,4.0,179.0,392.5,0
2566,210000000,5901,261519,LaFlorida,nipe2760,4,3.0,119.0,200.0,3
2567,1014315000,28500,1263157,LasCondes,FranciscoBulnesCorrea,5,5.0,453.0,820.0,5
2568,199999990,5620,249066,CerroNavia,HipolitoSalas,4,4.0,306.0,316.0,4
2569,125000000,3512,155666,Maipú,Maipú,3,1.0,65.0,150.0,1
2570,300735500,8450,374515,LaReina,Vicenteperezrosales,3,3.0,94.0,143.0,3
2571,188627000,5300,234903,Buin,VictorTroncosoMuñoz1080,3,3.0,86.0,193.0,3
2572,199304000,5600,248199,Cerrillos,Casade124mts2construcciónsolida,3,2.0,124.0,319.0,3
2573,94999990,2669,118306,LaFlorida,Huemul,4,1.0,100.0,75.0,3
2574,130000000,3653,161893,Cerrillos,Lasfloresnu-60161/laarboleda,4,2.0,130.0,80.0,1
2575,110000000,3091,136986,Pudahuel,metropudahuesur,3,1.0,48.0,166.0,1
2576,782980000,22000,975068,Huechuraba,Elalmendropte.,4,5.0,300.0,805.0,5
2577,78000000,2192,97136,Santiago,Andesnu-60827/ricardocumming,3,2.0,68.0,68.0,0
2578,135000000,3793,168120,PadreHurtado,arzobispoemiliotagle,3,1.0,55.0,215.0,0
2579,55000000,1545,68493,SanBernardo,Villaanguita,3,1.0,50.0,70.0,0
2580,124565000,3500,155125,Renca,Av.Domingosantarosaag-60436/apostolsantiago,2,3.0,73.0,128.0,0
2581,110000000,3091,136986,Peñalolén,peñalolen,3,1.0,103.0,190.0,0
2582,747390000,21000,930747,Ñuñoa,JoséDomingoCañas/MonseñorEyzaguirre,5,3.0,250.0,821.0,1
2583,612148000,17200,762326,Colina,Chamiserolareservadechicureo,5,4.0,224.0,1122.0,0
2584,160000000,4496,199253,LoPrado,LosJazminesYC61846/LasRosas,7,2.0,178.0,225.0,1
2585,125000000,3512,155666,Colina,Lascabañas/av.Losnogales,4,2.0,64.0,140.0,0
2586,587235000,16500,731301,Providencia,Suecia/DiegodeAlmagro,3,2.0,129.0,211.0,0
2587,427080000,12000,531856,Santiago,Santiago,3,3.0,146.0,196.0,1
2588,370136000,10400,460941,LaFlorida,Entrerojasmagallanesysantajulia,5,4.0,194.0,454.0,2
2589,409285000,11500,509695,LasCondes,Alonsodecamargo/toconce,4,3.0,140.0,223.0,0
2590,622825000,17500,775623,LoBarnechea,CaminoLasHualtatas/LaRepresa,4,4.0,195.0,438.0,0
2591,180000000,5058,224159,CaleradeTango,Volcanparinacota83,3,2.0,125.0,500.0,4
2592,530291000,14900,660387,LoBarnechea,Bernardolarrain-colegiomontetabororamicasur/avenidaladehesa,4,5.0,180.0,220.0,1
2593,711444100,19990,885983,LasCondes,MartinDeZamoraSanchezFontecilla,4,2.0,173.0,433.0,1
2594,672651000,18900,837672,LoBarnechea,ColegioMonteTaboryNazaret,3,4.0,160.0,400.0,2
2595,80000000,2248,99626,Lampa,C.ValleCanelaYC61376/Herrera,4,1.0,90.0,72.0,0
2596,637061000,17900,793351,LoBarnechea,Av.Ladehesa,3,3.0,220.0,500.0,2
2597,130000000,3653,161893,Ñuñoa,Casa3Pisosenexcelenteubicación,2,2.0,82.0,55.0,1
2598,50000000,1405,62267,Colina,Am55967frayandresito/pedrolira,2,1.0,42.0,128.0,0
2599,411242450,11555,512133,Santiago,SantaRosaconGeneralGana,5,5.0,379.0,426.0,0
2600,89600000,2518,111582,SanBernardo,Lossuspiros,3,3.0,90.0,170.0,2
2601,170000000,4777,211706,LaGranja,VicuñaMackenna/Achao,5,2.0,122.0,120.0,0
2602,1601550000,45000,1994458,LasCondes,Colinadelmirador,5,6.0,930.0,466.0,4
2603,85000000,2388,105853,SanBernardo,Casa2PisosenVillaLasBrisasdeSn.Bernardo,2,3.0,73.0,132.0,0
2604,117447000,3300,146260,Pudahuel,JoséManuelGuzmánconCerroSanCristóbal,4,2.0,72.0,75.0,2
2605,160000000,4496,199253,Santiago,Santiago,3,2.0,100.0,164.0,1
2606,128000000,3597,159402,Maipú,Autopistadelsol/caminorinconada,3,2.0,70.0,96.0,0
2607,160155000,4500,199446,Lampa,condominioelalba,3,3.0,80.0,155.0,4
2608,996520000,28000,1240996,Providencia,mariategui2350,4,3.0,250.0,890.0,4
2609,347002500,9750,432133,LaFlorida,Lasnalcassur,3,2.0,131.0,1500.0,4
2610,230000000,6462,286426,Conchalí,Mercedarios,10,5.0,110.0,470.0,4
2611,142360000,4000,177285,Santiago,MetroRondizzoni/Av.PedroMontt,1,1.0,138.0,224.0,0
2612,115000000,3231,143213,PuenteAlto,Barceloneta1Pte.cercanoCardenalOviedo,3,2.0,86.0,105.0,1
2613,160000000,4496,199253,PuenteAlto,Casa2PisosenSantaMaríadelPeñón,4,2.0,100.0,185.0,0
2614,936017000,26300,1165650,Providencia,ElAguilucho,6,5.0,340.0,589.0,3
2615,539188500,15150,671468,Colina,LasFlores,3,3.0,170.0,662.0,4
2616,191758920,5388,238803,QuintaNormal,Radal1380,3,1.0,115.0,298.0,1
2617,150000000,4215,186800,Quilicura,Loovalle,4,3.0,95.0,142.0,3
2618,1779500000,50000,2216065,Vitacura,ColegioSanBenito/AguadelPalo,6,5.0,500.0,1602.0,0
2619,459111000,12900,571745,Colina,LaReservaChicureoColina,2,3.0,173.0,650.0,6
2620,124565000,3500,155125,LaFlorida,Santaraquel,3,2.0,110.0,160.0,0
2621,117000000,3287,145704,PuenteAlto,PasajeLaCañadaPoniente,3,2.0,88.0,80.0,1
2622,95000000,2669,118306,Peñaflor,Av.Balmaceda/ManuelCastillo,3,1.0,92.0,120.0,0
2623,120000000,3372,149440,Macul,RamónCruz//HermanoMartínPanero,3,1.0,58.0,180.0,3
2624,170500000,4791,212329,SanBernardo,SuspirosAlmiranteRivero,4,3.0,120.0,160.0,4
2625,1060582000,29800,1320775,LasCondes,LasCondesas,4,3.0,290.0,800.0,4
2626,1316830000,37000,1639888,LoBarnechea,ElArrayán,7,7.0,350.0,3500.0,6
2627,489291320,13748,609329,Maipú,AvLonquen/Lautaro,5,6.0,210.0,1110.0,0
2628,129903500,3650,161773,Maipú,4poniente,3,3.0,100.0,180.0,2
2629,211760500,5950,263712,SanBernardo,AvenidaLasPircas1095,3,3.0,98.0,197.0,2
2630,242012000,6800,301385,Peñalolén,Metrogrecia/avamericovespucio/ellago,9,6.0,250.0,209.0,2
2631,135000000,3793,168120,Conchalí,CasaesquinaenAvenida/180m2/4dormitorios/2baños,4,2.0,134.0,180.0,2
2632,67000000,1883,83437,SanBernardo,elfarodenos,4,1.0,98.5,136.5,0
2633,95000000,2669,118306,Huechuraba,PteSalvadorAllende,3,2.0,70.0,100.0,2
2634,75000000,2107,93400,Lampa,AlcaldeManuelHuichipoco,3,1.0,100.0,77.0,1
2635,78000000,2192,97136,SanBernardo,Cam.PadreHurtadoYC-60715/Av.Central,3,2.0,51.0,74.0,0
2636,78000000,2192,97136,SanRamón,SanRamón,4,1.0,199.0,181.0,3
2637,373695000,10500,465374,Santiago,ArzobispoGonzález/Catedral,5,3.0,267.0,246.0,2
2638,55000000,1545,68493,PadreHurtado,Casa2PisosenPadreHurtado,3,2.0,65.0,65.0,0
2639,259807000,7300,323545,LaCisterna,Joseuretaesquinamaria,4,3.0,250.0,500.0,4
2640,95000000,2669,118306,Pudahuel,Sandanielag-61109/zapallar,2,1.0,49.0,120.0,1
2641,115000000,3231,143213,ElBosque,Yc53960luisbarrosborgoño/yc53960gral.Körner,2,2.0,80.0,157.0,3
2642,85000000,2388,105853,LaFlorida,Casa2PisosenLaFlorida,6,2.0,125.0,144.0,0
2643,101787400,2860,126759,PuenteAlto,Casaacogedora,3,1.0,60.0,85.0,0
2644,886191000,24900,1103600,Santiago,valparaiso,5,5.0,220.5,248.0,0
2645,1420041000,39900,1768420,Vitacura,LuisCarrera/LuisPasteur,3,2.0,168.0,1.0,0
2646,160000000,4496,199253,SanMiguel,Casade1PisoenVillaLosOlivos,3,3.0,89.0,195.0,0
2647,138801000,3900,172853,Maipú,ElOlimpo/NuevaSanMartín,4,2.0,95.0,132.0,1
2648,758067000,21300,944044,Providencia,JorgeMatteGormaz/DiegodeAlmagro,5,4.0,248.0,470.0,0
2649,75000000,2107,93400,Santiago,Coquimbo,1,1.0,138.0,397.5,0
2650,308565300,8670,384266,LaFlorida,Elhualle,3,2.0,90.0,159.0,0
2651,157000000,4411,195517,Quilicura,Alcaldejorgemoya,3,3.0,85.0,103.0,2
2652,145919000,4100,181717,Cerrillos,Losduraznos,2,1.0,86.0,309.0,0
2653,139000000,3906,173101,Santiago,Aeropuerto340,5,2.0,105.0,122.0,0
2654,140000000,3934,174346,Ñuñoa,Casa3PisoscercanaaEst.MetroS.Bolívar,2,2.0,78.0,55.0,1
2655,139000000,3906,173101,PuenteAlto,Padrecarlosgalceron,4,2.0,102.5,141.0,0
2656,302515000,8500,376731,Colina,Loteosanluis,4,4.0,220.0,550.0,0
2657,501819000,14100,624930,LasCondes,Av.Lascondes,5,3.0,138.0,198.0,2
2658,177594100,4990,221163,Colina,ElMolino/CaleteraSanMartín,3,2.0,95.0,414.0,0
2659,403946500,11350,503047,Colina,CondominioLosNogales,3,2.0,125.0,350.0,0
2660,113000000,3175,140722,LaGranja,Valdiviaesquinapuntaarenas,2,1.0,150.0,300.0,2
2661,807893000,22700,1006093,LasCondes,Elalamein,5,3.0,227.0,227.0,3
2662,35000000,983,43587,PuenteAlto,Casa2PisosenP.Alto,3,1.0,71.0,63.0,0
2663,110000000,3091,136986,LaPintana,LaPintana,4,2.0,51.0,117.0,2
2664,373695000,10500,465374,LaReina,Estupendacasaalaventaenlareina!!callecerradaparamayorseguridadyapasosdeavenidaossa,5,2.0,113.0,232.0,2
2665,160155000,4500,199446,SanBernardo,AvenidaLosSuspiros,3,3.0,90.0,151.0,1
2666,71180000,2000,88643,SanBernardo,LenkaFranulicSanBernardo,3,2.0,55.0,58.0,0
